Date_of_Week,Year,Month,Channel,Brand,Country,Category,Partnership,NMV,Item,ASP,PV
2018-01-07,2018,Jan,Lazada,Sunsilk,SG,Health & Beauty,Retail,1847.5972462589589,512.67756999999972,3.6038191533500479,6988
2018-01-21,2018,Jan,Lazada,Dove,ID,Health & Beauty,Retail,64482.702254950906,33018.679800000013,1.9529158235742328,641339
2018-01-21,2018,Jan,Lazada,AXE,ID,Health & Beauty,Retail,33937.221537420643,17889.859999999993,1.8970087824846396,303400
2018-01-21,2018,Jan,Lazada,Sunsilk,PH,Health & Beauty,Retail,11021.713930827764,5688.3870100000022,1.9375815870917263,126477
2018-01-21,2018,Jan,Lazada,Omo,VN,Groceries,MP,148.786155124821,10.0,14.8786155124821,0
2018-01-21,2018,Jan,Lazada,Sunlight,VN,Groceries,MP,784.35275858398381,371.27698,2.1125811747983509,7270
2018-01-21,2018,Jan,Lazada,Aviance,TH,Health & Beauty,MP,18179.103546299139,1245.0110000000002,14.60156058564875,44818
2018-01-21,2018,Jan,Lazada,Tresemme,ID,Health & Beauty,MP,10154.276781149012,3076.8514700000023,3.3002167573428576,199530
2018-01-21,2018,Jan,Lazada,Vaseline,ID,Health & Beauty,MP,80675.82481876899,44951.562910000044,1.7947279159190621,1126744
2018-01-21,2018,Jan,Lazada,Wipol,ID,Groceries,MP,1009.3857863479993,887.02689999999984,1.1379427008899048,20178
2018-01-21,2018,Jan,Lazada,Clear,MY,Health & Beauty,Retail,1184.8266691283281,579.57506000000012,2.0443023706512284,6661
2018-01-21,2018,Jan,Lazada,Sunlight,MY,Groceries,Retail,378.29146520776317,316.90216999999996,1.1937168660213442,18253
2018-01-21,2018,Jan,Lazada,Breeze,MY,Groceries,MP,35699.414917872353,4694.1675099999975,7.6050577321371247,102273
2018-01-21,2018,Jan,Lazada,Dove,MY,Health & Beauty,MP,20647.303597641723,3134.050069999997,6.5880579877403624,146384
2018-01-21,2018,Jan,Lazada,Vaseline,SG,Health & Beauty,MP,120.463450106623,23.810810000000004,5.0591916069475582,720
2018-01-21,2018,Jan,Lazada,Breeze,SG,Groceries,Retail,4205.6284319029965,1056.8715900000002,3.9793182745152564,8589
2018-01-21,2018,Jan,Lazada,St. Ives,SG,Health & Beauty,Retail,0.0,0.0,,96
2018-01-21,2018,Jan,Lazada,Rexona,TH,Health & Beauty,MP,6634.43980604206,1209.3043000000005,5.4861624208580562,30775
2018-03-25,2018,Mar,Lazada,AXE,VN,Health & Beauty,Retail,54737.282412954148,10088.415700338055,5.4257560392877089,417896
2018-03-25,2018,Mar,Lazada,Pond's,TH,Health & Beauty,MP,44865.463069496705,5504.0736377722569,8.1513195538669709,208179
2018-03-25,2018,Mar,Lazada,Vaseline,ID,Health & Beauty,MP,100045.20468143267,57249.837562221124,1.7475194505608866,1282865
2018-03-25,2018,Mar,Lazada,COMFORT,VN,Groceries,Retail,35987.782594164892,5623.3862992635186,6.39966395317322,766958
2018-03-25,2018,Mar,Lazada,Persil,MY,Groceries,MP,2586.9179284734614,307.36946727092123,8.4163139281277513,6579
2018-03-25,2018,Mar,Lazada,Surf,PH,Groceries,MP,22232.868846603105,6538.1691692761869,3.4004731708501224,105310
2018-03-25,2018,Mar,Lazada,Persil,SG,Groceries,MP,0.0,0.0,,37
2018-03-25,2018,Mar,Lazada,Tresemme,PH,Health & Beauty,Retail,96015.168490740427,24898.29417524278,3.8562950463574959,603905
2018-03-25,2018,Mar,Lazada,Dove,PH,Health & Beauty,Retail,118110.87685833742,52406.542651847172,2.2537429657015231,937297
2018-03-25,2018,Mar,Lazada,Sunsilk,PH,Health & Beauty,MP,414.06357288464284,147.65929694555948,2.8041822049125966,40228
2018-03-25,2018,Mar,Lazada,Vaseline,PH,Health & Beauty,Retail,14331.933598266758,4917.4134923797656,2.914526838240497,105770
2018-03-25,2018,Mar,Lazada,Lux,SG,Health & Beauty,Retail,1429.9940389619949,473.0583938755297,3.0228700250866964,4286
2018-03-25,2018,Mar,Lazada,CIF,ID,Groceries,Retail,0.0,0.0,,4
2018-03-25,2018,Mar,Lazada,AXE,MY,Health & Beauty,MP,64.650753118960978,16.83133561654126,3.8410946458357369,549
2018-03-25,2018,Mar,Lazada,Sunlight,TH,Groceries,Retail,15052.414309408578,6677.4700473882549,2.2542091844045031,103153
2018-03-25,2018,Mar,Lazada,Simple,PH,Health & Beauty,MP,938.92284343134338,140.99406228454376,6.6593076915287321,5456
2018-03-25,2018,Mar,Lazada,Vaseline Men,PH,Health & Beauty,Retail,220.63835781136677,87.184380926678955,2.5307096921055279,2133
2018-03-25,2018,Mar,Lazada,Citra,ID,Health & Beauty,Retail,0.0,0.0,,0
2018-02-18,2018,Feb,Lazada,Close Up,ID,Health & Beauty,Retail,102.53113806899643,58.0,1.7677782425689039,1693
2018-02-18,2018,Feb,Lazada,Rinso,ID,Groceries,Retail,0.0,0.0,,0
2018-02-18,2018,Feb,Lazada,Sariwangi,ID,Groceries,Retail,0.0,0.0,,0
2018-02-18,2018,Feb,Lazada,Breeze,PH,Groceries,Retail,492.95640324130011,83.87617,5.8771925713978126,3388
2018-02-18,2018,Feb,Lazada,Sunlight,PH,Groceries,Retail,0.0,0.0,,15
2018-02-18,2018,Feb,Lazada,Vaseline,VN,Health & Beauty,MP,618.51151665997088,209.53695000000002,2.9518016591344431,13081
2018-02-18,2018,Feb,Lazada,VIM,VN,Groceries,MP,1478.2067462099815,540.34466,2.7356738312357551,53337
2018-02-18,2018,Feb,Lazada,Sunlight,VN,Groceries,MP,789.14137762282382,373.41019,2.1133364829246459,7213
2018-02-18,2018,Feb,Lazada,Citra,ID,Health & Beauty,MP,9897.14103212878,5408.5393399999948,1.8299101494801717,264727
2018-02-18,2018,Feb,Lazada,Domestos,ID,Groceries,MP,128.03556699835789,107.15693999999999,1.1948415753413442,1678
2018-02-18,2018,Feb,Lazada,Royco,ID,Groceries,MP,312.93386265637315,313.71395000000012,0.997513380123431,11412
2018-02-18,2018,Feb,Lazada,Super Pell,ID,Groceries,MP,1025.1708561689261,1008.5994300000001,1.0164301363613957,19228
2018-02-18,2018,Feb,Lazada,Dove,MY,Health & Beauty,Retail,8376.2431815969121,2246.3230400000007,3.72886848082051,28492
2018-02-18,2018,Feb,Lazada,Knorr,MY,Groceries,Retail,1398.7356183589873,2156.33381,0.648663769900722,61034
2018-02-18,2018,Feb,Lazada,Dove,MY,Health & Beauty,MP,19371.603435146946,2585.9681900000005,7.4910447506885,150000
2018-02-18,2018,Feb,Lazada,Clear,TH,Health & Beauty,MP,28964.613178638814,4014.2182500000013,7.2155053299951506,119133
2018-02-18,2018,Feb,Lazada,Dove,TH,Health & Beauty,MP,69679.207556800087,10046.621580000006,6.9355859581206643,353596
2018-02-18,2018,Feb,Lazada,Dove,VN,Health & Beauty,MP,1066.2044932967985,643.18523000000016,1.6576943057240265,7989
2018-03-18,2018,Mar,Lazada,Tresemme,ID,Health & Beauty,Retail,41.842893531577189,27.803539999999998,1.5049484177761965,1312
2018-03-18,2018,Mar,Lazada,Dove,TH,Health & Beauty,MP,72557.1758671893,10423.445496211743,6.96095891646953,342030
2018-03-18,2018,Mar,Lazada,COMFORT,MY,Groceries,Retail,764.93488243138677,261.43481547203839,2.9259105412194035,2807
