vid,sid,date,transId,transPage,hitNo,sOrigin,sDes,sMarket,sld
3742838415380139038,1485939898,20170201,ns3rfh,/vbook/actions/mobi/review,8,wlg,hlz,domestic,59
3743149366707344197,1485903265,20170201,allaqh,/vbook/actions/bookingconfirmation,74,chc,syd,tasman,106
3745128904210591227,1485915477,20170201,tyghjh,/vbook/actions/bookingconfirmation,60,akl,nsn,domestic,56
3746092905352567482,1485918557,20170201,zr6l4h,/vbook/actions/bookingconfirmation,57,akl,bhe,domestic,5
3747863217881281415,1485894540,20170201,7s246h,/vbook/actions/bookingconfirmation,62,dud,akl,domestic,17
3748157294279164820,1485912924,20170201,6ischh,/vbook/actions/bookingconfirmation,54,wre,chc,domestic,27
3749529321594244960,1485907390,20170201,im7mdh,/vbook/actions/bookingconfirmation,46,akl,chc,domestic,11
3752626813353964596,1485943860,20170201,gs4dhh,/vbook/actions/bookingconfirmation,45,akl,wlg,domestic,38
3752753441874703252,1485899713,20170201,7s7p8h,/vbook/actions/bookingconfirmation,54,hlz,wlg,domestic,13
3752753441874703252,1485899713,20170201,6g3tnh,/vbook/actions/bookingconfirmation,102,hlz,wlg,domestic,13
3752753441874703252,1485899713,20170201,u2ebfh,/vbook/actions/bookingconfirmation,150,trg,wlg,domestic,13
3752753441874703252,1485899713,20170201,hjny6h,/vbook/actions/bookingconfirmation,200,wre,wlg,domestic,13
3752753441874703252,1485915123,20170201,sgtjfh,/vbook/actions/bookingconfirmation,59,dud,wlg,domestic,12
3753947554390899601,1485891373,20170201,hh2yhh,/vbook/actions/bookingconfirmation,69,gis,akl,domestic,178
3755497818581025915,1485896446,20170201,tk2mbh,/vbook/actions/bookingconfirmation,22,chc,wlg,domestic,9
3757440303456229527,1485914302,20170201,u4p4fh,/vbook/actions/bookingconfirmation,94,nsn,akl,domestic,139
3757692241929944024,1485919772,20170201,hm23uh,/vbook/actions/bookingconfirmation,52,zqn,akl,domestic,7
3757692241929944024,1485919772,20170201,5v3y8h,/vbook/actions/bookingconfirmation,88,akl,zqn,domestic,9
3757692241929944024,1485919772,20170201,zsfujh,/vbook/actions/bookingconfirmation,139,akl,zqn,domestic,8
3759670632710904909,1485912027,20170201,wyfqsh,/vbook/actions/bookingconfirmation,2,wlg,akl,domestic,269
3764849100572405557,1485910975,20170201,eqn28h,/vbook/actions/bookingconfirmation,50,wlg,chc,domestic,4
3767355999967689298,1485927650,20170201,qlbe6h,/vbook/actions/bookingconfirmation,107,akl,syd,tasman,51
3767821999604125038,1485904208,20170201,ug5lbh,/vbook/actions/bookingconfirmation,54,chc,dud,domestic,56
3767821999604125038,1485905028,20170201,alrflh,/vbook/actions/bookingconfirmation,47,chc,zqn,domestic,50
3768030258255207871,1485895549,20170201,367ufh,/vbook/actions/reservationholdconfirmation,27,chc,pmr,domestic,64
3769053624415408103,1485933779,20170201,w7ax4h,/vbook/actions/mobi/purchasetickets,44,nsn,chc,domestic,13
3769412584918680653,1485891318,20170201,lp6rlh,/vbook/actions/bookingconfirmation,89,akl,mel,tasman,29
3769568612498474065,1485932049,20170201,qldfyh,/vbook/actions/bookingconfirmation,45,chc,akl,domestic,28
3772804363552120747,1485922218,20170201,jdljjh,/vbook/actions/bookingconfirmation,46,nsn,wlg,domestic,3
3773237992038587952,1485919997,20170201,ukg3uh,/vbook/actions/bookingconfirmation,148,akl,tbu,pacific,22
3774233973478164785,1485922406,20170201,ula68h,/vbook/actions/bookingconfirmation,56,dud,wlg,domestic,19
3775043252694110002,1485918002,20170201,4mllhh,/vbook/actions/bookingconfirmation,132,rot,wlg,domestic,23
3775681192750404631,1485914439,20170201,zrntbh,/vbook/actions/bookingconfirmation,56,pmr,chc,domestic,9
3776896105844713727,1485888384,20170201,elwu2h,/vbook/actions/bookingconfirmation,89,akl,lhr,long haul,91
3777435205880594449,1485914128,20170201,uivuyh,/vbook/actions/mobi/review,7,chc,akl,domestic,36
3777511033528187017,1485896499,20170201,akiluh,/vbook/actions/mobi/bookingconfirmation,1,akl,pmr,domestic,15
3777567589635689242,1485914253,20170201,w34plh,/vbook/actions/bookingconfirmation,95,akl,wlg,domestic,67
3779868029975843195,1485885820,20170201,ux7myh,/vbook/actions/bookingconfirmation,57,akl,rot,domestic,0
3780194713746389203,1485929911,20170201,jersjh,/vbook/actions/bookingconfirmation,62,akl,chc,domestic,9
3782430909897197507,1485931802,20170201,4pfqlh,/vbook/actions/bookingconfirmation,56,dud,chc,domestic,23
3782717650552801418,1485903557,20170201,ir3jbh,/vbook/actions/bookingconfirmation,60,chc,akl,domestic,40
3782717650552801418,1485903557,20170201,piyinh,/vbook/actions/bookingconfirmation,105,wlg,chc,domestic,27
3782717650552801418,1485921662,20170201,5wfmwh,/vbook/actions/bookingconfirmation,61,chc,akl,domestic,35
5035994755417902913,1485917042,20170201,5vq2yh,/vbook/actions/mobi/review,13,chc,akl,domestic,9
5036592640654640643,1485899267,20170201,q8nq4h,/vbook/actions/mobi/bookingconfirmation,18,ivc,chc,domestic,15
5038721475546626086,1485932987,20170201,zt6gqh,/vbook/actions/bookingconfirmation,2,dud,wlg,domestic,141
5039585932204251809,1485915815,20170201,77ymqh,/vbook/actions/bookingconfirmation,79,akl,apw,pacific,1
5041100921796355076,1485890563,20170201,wviywh,/vbook/actions/mobi/purchasetickets,10,akl,chc,domestic,6
5041983464536034434,1485914409,20170201,itwush,/vbook/actions/bookingconfirmation,60,akl,wlg,domestic,42
5042179108907448369,1485902399,20170201,alfs8h,/vbook/actions/bookingconfirmation,2,npe,akl,domestic,3
5043518571763897636,1485885967,20170201,uelpdh,/vbook/actions/bookingconfirmation,48,chc,trg,domestic,12
5043964015709134944,1485905694,20170201,7ty5sh,/vbook/actions/bookingconfirmation,46,akl,chc,domestic,10
5049930644299444576,1485914455,20170201,6jqafh,/vbook/actions/mobi/bookingconfirmation,102,nsn,chc,domestic,9
5050010449154642412,1485891831,20170201,uy26qh,/vbook/actions/bookingconfirmation,54,gis,bhe,domestic,7
5054906699019366539,1485944724,20170201,nktvsh,/vbook/actions/bookingconfirmation,85,hlz,chc,domestic,10
5054906699019366539,1485944724,20170201,a2c6wh,/vbook/actions/bookingconfirmation,129,chc,hlz,domestic,11
5055442212698244849,1485892496,20170201,rzeq6h,/vbook/actions/bookingconfirmation,45,akl,npl,domestic,1
5056067705963956893,1485907841,20170201,6h3tsh,/vbook/actions/bookingconfirmation,62,rot,zqn,domestic,23
5056137271561716930,1485894460,20170201,emcy6h,/vbook/actions/bookingconfirmation,1,chc,pmr,domestic,79
5056582998998220583,1485930279,20170201,4n7q4h,/vbook/actions/mobi/purchasetickets,14,hlz,wlg,domestic,12
5056957374100671335,1485925314,20170201,ztcelh,/vbook/actions/bookingconfirmation,54,mel,zqn,tasman,19
5057923535560963141,1485929427,20170201,yf4jlh,/vbook/actions/bookingconfirmation,67,pmr,akl,domestic,31
5059119443474450148,1485911124,20170201,u3zryh,/vbook/actions/bookingconfirmation,68,akl,akl,domestic,40
5059564487985600345,1485900293,20170201,il8u4h,/vbook/actions/mobi/purchasetickets,9,akl,zqn,domestic,4
5059628560307345251,1485913048,20170201,mswqsh,/vbook/actions/bookingconfirmation,46,wlg,chc,domestic,6
5059741200104898175,1485920774,20170201,ivb7bh,/vbook/actions/bookingconfirmation,108,akl,chc,domestic,8
5060458343687836672,1485899744,20170201,q8uclh,/vbook/actions/bookingconfirmation,77,wlg,npe,domestic,50
5060659653102571515,1485893612,20170201,uzepnh,/vbook/actions/bookingconfirmation,54,akl,zqn,domestic,70
5061826527001384919,1485903832,20170201,tl426h,/vbook/actions/bookingconfirmation,67,akl,chc,domestic,0
5063451338828367737,1485935469,20170201,ygk5uh,/vbook/actions/bookingconfirmation,2,chc,akl,domestic,38
5067709575599434530,1485898186,20170201,6gxlfh,/vbook/actions/bookingconfirmation,78,wlg,nsn,domestic,21
5069100951755219942,1485891583,20170201,ely48h,/vbook/actions/bookingconfirmation,63,akl,npe,domestic,3
5069791814433603378,1485887949,20170201,n8xf4h,/vbook/actions/mobi/purchasetickets,33,akl,zqn,domestic,73
5070533946125091672,1485929896,20170201,fqciwh,/vbook/actions/mobi/bookingconfirmation,1,akl,chc,domestic,11
5071838568208540218,1485894113,20170201,6gdc4h,/vbook/actions/bookingconfirmation,54,akl,chc,domestic,1
5072722042987585997,1485939149,20170201,zushlh,/vbook/actions/mobi/purchasetickets,20,chc,hlz,domestic,7
5073678321751007526,1485938985,20170201,8b5nfh,/vbook/actions/bookingconfirmation,145,wlg,trg,domestic,49
5074654172541602550,1485906196,20170201,znlvjh,/vbook/actions/bookingconfirmation,57,chc,npl,domestic,14
5076297199533665573,1485902785,20170201,ugzh8h,/vbook/actions/bookingconfirmation,86,zqn,rot,domestic,14
5076317703686361950,1485870794,20170201,iijahh,/vbook/actions/bookingconfirmation,85,wlg,nrt,long haul,72
5076795415732402554,1485904322,20170201,enny8h,/vbook/actions/bookingconfirmation,70,bhe,chc,domestic,3
5077929179732871441,1485932816,20170201,azg52h,/vbook/actions/bookingconfirmation,48,ppq,akl,domestic,81
5078688482705115106,1485895053,20170201,hip7jh,/vbook/actions/mobi/purchasetickets,24,wlg,akl,domestic,33
5079454494334898375,1485895380,20170201,7sqz6h,/vbook/actions/bookingconfirmation,41,wlg,mel,tasman,49
5079553214240688701,1485902195,20170201,7tnpuh,/vbook/actions/bookingconfirmation,64,akl,ppt,pacific,75
5079714219606585104,1485910931,20170201,eqtuuh,/vbook/actions/mobi/bookingconfirmation,12,chc,ngo,long haul,88
5079931880031321010,1485910996,20170201,inqejh,/vbook/actions/bookingconfirmation,2,akl,wlg,domestic,8
5080549423310670107,1485912311,20170201,myvb6h,/vbook/actions/bookingconfirmation,50,akl,wlg,domestic,21
5080989391171653871,1485890643,20170201,7j5n8h,/vbook/actions/bookingconfirmation,56,akl,bne,tasman,43
5083325050205658741,1485892150,20170201,ajxtbh,/vbook/actions/bookingconfirmation,47,chc,bne,tasman,135
5084628581342598629,1485918186,20170201,5vsinh,/vbook/actions/bookingconfirmation,49,trg,chc,domestic,1
5084628581342598629,1485918186,20170201,qi73bh,/vbook/actions/bookingconfirmation,111,trg,nsn,domestic,1
5084643377552647699,1485926274,20170201,hn6idh,/vbook/actions/bookingconfirmation,42,akl,dud,domestic,7
5084968772836826498,1485937122,20170201,3w5lwh,/vbook/actions/bookingconfirmation,2,wlg,akl,domestic,27
5085577627428779798,1485895445,20170201,uzk3uh,/vbook/actions/mobi/bookingconfirmation,9,npe,akl,domestic,32
5087370372535260880,1485902663,20170201,wzud8h,/vbook/actions/bookingconfirmation,97,akl,dud,domestic,327
5087515980525347649,1485922208,20170201,ukxhbh,/vbook/actions/bookingconfirmation,116,akl,wlg,domestic,18
5087570539490286348,1485893479,20170201,uzd7qh,/vbook/actions/mobi/purchasetickets,20,zqn,akl,domestic,23
5089151495485549215,1485936119,20170201,qqfxyh,/vbook/actions/mobi/purchasetickets,13,wlg,chc,domestic,2
5089226678888134358,1485928147,20170201,ultnsh,/vbook/actions/bookingconfirmation,119,chc,kke,domestic,43
5090561464474283104,1485934734,20170201,aziabh,/vbook/actions/bookingconfirmation,2,nsn,wlg,domestic,27
5092664606890469131,1485892940,20170201,rzuayh,/vbook/actions/bookingconfirmation,102,kke,akl,domestic,32
5092664606890469131,1485892940,20170201,7ktn6h,/vbook/actions/bookingconfirmation,152,kke,wlg,domestic,36
5092664606890469131,1485892940,20170201,uzplfh,/vbook/actions/bookingconfirmation,201,kke,akl,domestic,41
5093007903643431820,1485890806,20170201,uyxtfh,/vbook/actions/bookingconfirmation,34,zqn,akl,domestic,49
5094743409640805250,1485893334,20170201,6ggphh,/vbook/actions/bookingconfirmation,60,akl,kke,domestic,9
5095263014904415540,1485917744,20170201,ty4edh,/vbook/actions/bookingconfirmation,81,wlg,dud,domestic,0
5097069177397959866,1485899652,20170201,uz7zhh,/vbook/actions/bookingconfirmation,53,chc,akl,domestic,7
5097069177397959866,1485902251,20170201,enfajh,/vbook/actions/bookingconfirmation,43,akl,chc,domestic,8
5097206968638266188,1485897196,20170201,d52ljh,/vbook/actions/bookingconfirmation,61,akl,sfo,long haul,0
5099206366110450185,1485910169,20170201,4adplh,/vbook/actions/bookingconfirmation,56,akl,syd,tasman,10
5101217737952291949,1485925516,20170201,4c5fqh,/vbook/actions/bookingconfirmation,87,chc,akl,domestic,69
5101217737952291949,1485925516,20170201,qpg32h,/vbook/actions/bookingconfirmation,139,chc,akl,domestic,72
5101217737952291949,1485925516,20170201,jecxnh,/vbook/actions/bookingconfirmation,206,akl,chc,domestic,74
5103698386493198919,1485898906,20170201,e7mz6h,/vbook/actions/mobi/purchasetickets,23,akl,chc,domestic,1
5104051067747148186,1485888739,20170201,36fs6h,/vbook/actions/bookingconfirmation,52,akl,gis,domestic,11
5104122321255343374,1485907214,20170201,wxr44h,/vbook/actions/mobi/review,7,chc,wlg,domestic,8
5105082383884948827,1485903195,20170201,u2qqbh,/vbook/actions/mobi/purchasetickets,19,gis,akl,domestic,1
5109885089308017775,1485906917,20170201,flf36h,/vbook/actions/bookingconfirmation,57,rar,wlg,pacific,41
5111466534936834880,1485909069,20170201,uh5ybh,/vbook/actions/bookingconfirmation,190,wlg,akl,domestic,24
5111605086217192387,1485892330,20170201,el3snh,/vbook/actions/bookingconfirmation,51,dud,chc,domestic,0
5114155858778596335,1485925462,20170201,fp2djh,/vbook/actions/bookingconfirmation,106,chc,wlg,domestic,52
5115683050366239950,1485898964,20170201,emzfuh,/vbook/actions/bookingconfirmation,62,akl,chc,domestic,22
5118594363881009186,1485922227,20170201,3qibuh,/vbook/actions/bookingconfirmation,2,zqn,mel,tasman,42
5118594363881009186,1485922227,20170201,5wjayh,/vbook/actions/bookingconfirmation,44,mel,zqn,tasman,49
5119010541898528575,1485910002,20170201,avbpdh,/vbook/actions/bookingconfirmation,72,akl,wlg,domestic,13
5119082555635729061,1485898396,20170201,fjk46h,/vbook/actions/bookingconfirmation,48,wlg,zqn,domestic,29
5121611831799327815,1485938558,20170201,2typjh,/vbook/actions/bookingconfirmation,81,pmr,chc,domestic,13
5122623025931959228,1485923329,20170201,hnttnh,/vbook/actions/mobi/purchasetickets,37,ivc,chc,domestic,3
5126384545424025553,1485898046,20170201,37l6nh,/vbook/actions/bookingconfirmation,94,npe,syd,tasman,8
5126922795095114473,1485946248,20170201,yhbkyh,/vbook/actions/mobi/bookingconfirmation,1,nsn,chc,domestic,12
5129235347182017656,1485910203,20170201,uh6auh,/vbook/actions/bookingconfirmation,54,chc,npe,domestic,12
5130913163294565073,1485915914,20170201,zrjq6h,/vbook/actions/bookingconfirmation,44,wlg,npe,domestic,1
5131336217589706811,1485921689,20170201,fn5znh,/vbook/actions/bookingconfirmation,63,akl,npe,domestic,1
5132153305040063898,1485934121,20170201,fqs6yh,/vbook/actions/reservationholdconfirmation,40,chc,akl,domestic,30
5132153305040063898,1485934121,20170201,fqs6yh,/vbook/actions/bookingconfirmation,78,chc,akl,domestic,30
5133271572696678823,1485921527,20170201,zsmiyh,/vbook/actions/bookingconfirmation,34,akl,wlg,domestic,2
5134219798501456706,1485873501,20170201,e328hh,/vbook/actions/mobi/bookingconfirmation,2,akl,tbu,pacific,5
5134219798501456706,1485875441,20170201,sarb8h,/vbook/actions/mobi/bookingconfirmation,22,tbu,akl,pacific,20
5138140549507370768,1485937083,20170201,lrys6h,/vbook/actions/bookingconfirmation,108,akl,lhr,long haul,139
5138550873566042281,1485895135,20170201,tu3pfh,/vbook/actions/bookingconfirmation,55,akl,wlg,domestic,2
5139580969916830619,1485908872,20170201,jadyqh,/vbook/actions/bookingconfirmation,36,akl,syd,tasman,54
5139580969916830619,1485908872,20170201,mw3csh,/vbook/actions/bookingconfirmation,85,syd,akl,tasman,58
5139580969916830619,1485908872,20170201,pkpqyh,/vbook/actions/bookingconfirmation,156,syd,akl,tasman,64
5139580969916830619,1485908872,20170201,amuelh,/vbook/actions/bookingconfirmation,225,npe,akl,domestic,54
5139634227537239750,1485892028,20170201,lqi5bh,/vbook/actions/bookingconfirmation,73,wlg,mel,tasman,79
5139836116782916422,1485940107,20170201,azvdhh,/vbook/actions/bookingconfirmation,2,akl,dud,domestic,21
5140199505365004188,1485918172,20170201,iutp2h,/vbook/actions/bookingconfirmation,50,wlg,chc,domestic,28
5147439424368143173,1485918736,20170201,qm2nsh,/vbook/actions/bookingconfirmation,53,chc,akl,domestic,4
5148722846483971056,1485933037,20170201,nskk8h,/vbook/actions/reservationholdconfirmation,44,pmr,akl,domestic,66
5149865393700012634,1485898331,20170201,ak5bwh,/vbook/actions/bookingconfirmation,51,akl,wlg,domestic,13
5151232146757789866,1485890127,20170201,n87njh,/vbook/actions/bookingconfirmation,78,akl,akl,domestic,1
5151349416569705382,1485945164,20170201,lsgr6h,/vbook/actions/bookingconfirmation,60,apw,akl,pacific,43
5152929994585978269,1485940646,20170201,ns444h,/vbook/actions/mobi/purchasetickets,17,akl,wlg,domestic,107
5154811555346717791,1485922752,20170201,quq44h,/vbook/actions/bookingconfirmation,63,akl,chc,domestic,14
5155954626533632055,1485940791,20170201,zuvruh,/vbook/actions/bookingconfirmation,63,akl,zqn,domestic,65
5157350885980178182,1485880062,20170201,d2534h,/vbook/actions/mobi/bookingconfirmation,1,wlg,syd,tasman,9
5158219225344752765,1485920980,20170201,5v8cwh,/vbook/actions/bookingconfirmation,2,akl,wlg,domestic,19
5160534324360400796,1485935628,20170201,5xzwfh,/vbook/actions/mobi/purchasetickets,6,wlg,nsn,domestic,32
5161802885915820575,1485898871,20170201,fjmfhh,/vbook/actions/bookingconfirmation,62,chc,chc,domestic,12
5161802885915820575,1485898871,20170201,7s578h,/vbook/actions/bookingconfirmation,118,wlg,akl,domestic,12
5161802885915820575,1485898871,20170201,il868h,/vbook/actions/bookingconfirmation,171,akl,chc,domestic,40
5161802885915820575,1485898871,20170201,hjqdbh,/vbook/actions/bookingconfirmation,248,akl,akl,domestic,7
5161802885915820575,1485898871,20170201,tlvl4h,/vbook/actions/bookingconfirmation,301,akl,chc,domestic,14
5161802885915820575,1485915066,20170201,ui7bfh,/vbook/actions/bookingconfirmation,88,chc,mel,tasman,36
5161911651606866171,1485882251,20170201,tiyhbh,/vbook/actions/bookingconfirmation,30,akl,nsn,domestic,0
5161911651606866171,1485882251,20170201,x7jujh,/vbook/actions/bookingconfirmation,70,akl,nsn,domestic,62
5162089613637354086,1485931925,20170201,2kzidh,/vbook/actions/bookingconfirmation,101,chc,zqn,domestic,5
5162089613637354086,1485931925,20170201,qlfzhh,/vbook/actions/bookingconfirmation,137,ivc,chc,domestic,7
5162569082281120386,1485920210,20170201,78wbjh,/vbook/actions/bookingconfirmation,52,akl,chc,domestic,43
5163162616739165468,1485894428,20170201,rzpaqh,/vbook/actions/bookingconfirmation,62,pmr,wlg,domestic,37
5164160728405762084,1485917208,20170201,hmfllh,/vbook/actions/bookingconfirmation,44,wlg,mel,tasman,30
5164703406194350846,1485906146,20170201,7t27wh,/vbook/actions/bookingconfirmation,67,bhe,akl,domestic,32
5164703406194350846,1485906146,20170201,7t33dh,/vbook/actions/bookingconfirmation,112,wlg,nsn,domestic,28
5164703406194350846,1485908519,20170201,76mc8h,/vbook/actions/bookingconfirmation,120,bne,wlg,tasman,3
5164703406194350846,1485908519,20170201,6icdqh,/vbook/actions/bookingconfirmation,173,dud,bne,tasman,26
5164703406194350846,1485908519,20170201,inl8yh,/vbook/actions/bookingconfirmation,222,bne,wlg,tasman,42
5164703406194350846,1485908519,20170201,mn8gyh,/vbook/actions/bookingconfirmation,273,akl,bne,tasman,60
